pairID,minute,touching,treatment,hive
D_C4,200,1,Ringers,Zoology
D_C5,200,1,Ringers,Zoology
D_C6,200,1,Ringers,Zoology
D_C7,200,1,Ringers,Zoology
D_C8,200,1,Ringers,Zoology
D_C9,200,1,Ringers,Zoology
D_C10,200,1,Ringers,Zoology
D_C11,200,0,Ringers,Zoology
D_C12,200,1,Ringers,Zoology
D_C13,200,1,Ringers,Zoology
D_C14,200,1,Ringers,Zoology
D_C15,200,1,Ringers,Zoology
D_D1,200,1,Ringers,Zoology
D_D2,200,1,Ringers,Zoology
D_D3,200,1,Ringers,Zoology
D_D4,200,0,Ringers,Zoology
D_D5,200,1,Ringers,Zoology
D_D6,200,1,Ringers,Zoology
D_D7,200,1,Ringers,Zoology
D_D8,200,1,Ringers,Zoology
D_D9,200,1,Ringers,Zoology
D_D10,200,1,Ringers,Zoology
D_D11,200,1,Ringers,Zoology
D_D12,200,1,Ringers,Zoology
D_D13,200,1,Ringers,Zoology
D_D14,200,1,Ringers,Zoology
D_D15,200,0,Ringers,Zoology
D_D16,200,1,Ringers,Zoology
D_D17,200,1,Ringers,Zoology
D_D18,200,1,Ringers,Zoology
D_D19,200,1,Ringers,Zoology
D_D20,200,1,Ringers,Zoology
D_D21,200,1,Ringers,Zoology
D_D22,200,1,Ringers,Zoology
D_D23,200,1,Ringers,Zoology
D_D24,200,1,Ringers,Zoology
D_D25,200,1,Ringers,Zoology
D_D26,200,1,Ringers,Zoology
D_D27,200,1,Ringers,Zoology
D_D28,200,1,Ringers,Zoology
D_D29,200,0,Ringers,Zoology
D_D30,200,0,Ringers,Zoology
D_D31,200,1,Ringers,Zoology
D_D32,200,1,Ringers,Zoology
D_D33,200,1,Ringers,Zoology
D_D34,200,1,Ringers,Zoology
D_D35,200,1,Ringers,Zoology
D_A1,202,1,LPS,Zoology
D_A2,202,1,LPS,Zoology
D_A3,202,1,LPS,Zoology
D_A4,202,1,LPS,Zoology
D_A5,202,1,LPS,Zoology
D_A6,202,0,LPS,Zoology
D_A7,202,1,LPS,Zoology
D_A8,202,1,LPS,Zoology
D_A9,202,1,LPS,Zoology
D_A10,202,1,LPS,Zoology
D_A11,202,0,LPS,Zoology
D_A12,202,1,LPS,Zoology
D_A13,202,1,LPS,Zoology
D_A14,202,1,LPS,Zoology
D_A15,202,1,LPS,Zoology
D_A16,202,1,LPS,Zoology
D_A17,202,1,LPS,Zoology
D_A18,202,0,LPS,Zoology
D_A19,202,1,LPS,Zoology
D_A20,202,0,LPS,Zoology
D_A21,202,1,LPS,Zoology
D_A22,202,1,LPS,Zoology
D_A23,202,1,LPS,Zoology
D_A24,202,0,LPS,Zoology
D_A25,202,1,LPS,Zoology
D_A26,202,1,LPS,Zoology
D_A27,202,1,LPS,Zoology
D_A28,202,1,LPS,Zoology
D_A29,202,1,LPS,Zoology
D_A30,202,0,LPS,Zoology
D_A31,202,1,LPS,Zoology
D_A32,202,1,LPS,Zoology
D_A33,202,1,LPS,Zoology
D_B1,202,1,LPS,Zoology
D_B2,202,1,LPS,Zoology
D_B3,202,1,LPS,Zoology
D_B4,202,0,LPS,Zoology
D_B5,202,1,LPS,Zoology
D_B6,202,1,LPS,Zoology
D_B7,202,1,LPS,Zoology
D_B8,202,1,LPS,Zoology
D_B9,202,1,LPS,Zoology
D_B10,202,1,LPS,Zoology
D_B11,202,1,LPS,Zoology
D_B12,202,1,LPS,Zoology
D_B13,202,1,LPS,Zoology
D_B14,202,0,LPS,Zoology
D_B15,202,1,LPS,Zoology
D_B16,202,1,LPS,Zoology
D_B17,202,1,LPS,Zoology
D_C1,202,0,Ringers,Zoology
D_C2,202,1,Ringers,Zoology
D_C3,202,0,Ringers,Zoology
D_C4,202,1,Ringers,Zoology
D_C5,202,1,Ringers,Zoology
D_C6,202,1,Ringers,Zoology
D_C7,202,0,Ringers,Zoology
D_C8,202,1,Ringers,Zoology
D_C9,202,1,Ringers,Zoology
D_C10,202,1,Ringers,Zoology
D_C11,202,0,Ringers,Zoology
D_C12,202,1,Ringers,Zoology
D_C13,202,1,Ringers,Zoology
D_C14,202,1,Ringers,Zoology
D_C15,202,1,Ringers,Zoology
D_D1,202,1,Ringers,Zoology
D_D2,202,1,Ringers,Zoology
D_D3,202,1,Ringers,Zoology
D_D4,202,0,Ringers,Zoology
D_D5,202,1,Ringers,Zoology
D_D6,202,1,Ringers,Zoology
D_D7,202,1,Ringers,Zoology
D_D8,202,1,Ringers,Zoology
D_D9,202,1,Ringers,Zoology
D_D10,202,1,Ringers,Zoology
D_D11,202,1,Ringers,Zoology
D_D12,202,1,Ringers,Zoology
D_D13,202,1,Ringers,Zoology
D_D14,202,1,Ringers,Zoology
D_D15,202,0,Ringers,Zoology
D_D16,202,1,Ringers,Zoology
D_D17,202,1,Ringers,Zoology
D_D18,202,1,Ringers,Zoology
D_D19,202,1,Ringers,Zoology
D_D20,202,1,Ringers,Zoology
D_D21,202,1,Ringers,Zoology
D_D22,202,1,Ringers,Zoology
D_D23,202,1,Ringers,Zoology
D_D24,202,1,Ringers,Zoology
D_D25,202,1,Ringers,Zoology
D_D26,202,1,Ringers,Zoology
D_D27,202,1,Ringers,Zoology
D_D28,202,1,Ringers,Zoology
D_D29,202,0,Ringers,Zoology
D_D30,202,0,Ringers,Zoology
D_D31,202,1,Ringers,Zoology
D_D32,202,1,Ringers,Zoology
D_D33,202,1,Ringers,Zoology
D_D34,202,1,Ringers,Zoology
D_D35,202,1,Ringers,Zoology
D_A1,204,1,LPS,Zoology
D_A2,204,0,LPS,Zoology
D_A3,204,1,LPS,Zoology
D_A4,204,1,LPS,Zoology
D_A5,204,1,LPS,Zoology
D_A6,204,0,LPS,Zoology
D_A7,204,0,LPS,Zoology
D_A8,204,1,LPS,Zoology
D_A9,204,1,LPS,Zoology
D_A10,204,1,LPS,Zoology
D_A11,204,0,LPS,Zoology
D_A12,204,1,LPS,Zoology
D_A13,204,1,LPS,Zoology
D_A14,204,1,LPS,Zoology
D_A15,204,1,LPS,Zoology
D_A16,204,1,LPS,Zoology
D_A17,204,1,LPS,Zoology
D_A18,204,0,LPS,Zoology
D_A19,204,1,LPS,Zoology
D_A20,204,0,LPS,Zoology
D_A21,204,1,LPS,Zoology
D_A22,204,1,LPS,Zoology
D_A23,204,1,LPS,Zoology
D_A24,204,0,LPS,Zoology
D_A25,204,1,LPS,Zoology
D_A26,204,1,LPS,Zoology
D_A27,204,1,LPS,Zoology
D_A28,204,1,LPS,Zoology
D_A29,204,1,LPS,Zoology
D_A30,204,0,LPS,Zoology
D_A31,204,0,LPS,Zoology
D_A32,204,1,LPS,Zoology
D_A33,204,1,LPS,Zoology
D_B1,204,1,LPS,Zoology
D_B2,204,1,LPS,Zoology
D_B3,204,1,LPS,Zoology
D_B4,204,1,LPS,Zoology
D_B5,204,1,LPS,Zoology
D_B6,204,1,LPS,Zoology
D_B7,204,1,LPS,Zoology
D_B8,204,1,LPS,Zoology
D_B9,204,1,LPS,Zoology
D_B10,204,1,LPS,Zoology
D_B11,204,1,LPS,Zoology
D_B12,204,1,LPS,Zoology
D_B13,204,1,LPS,Zoology
D_B14,204,0,LPS,Zoology
D_B15,204,1,LPS,Zoology
D_B16,204,1,LPS,Zoology
D_B17,204,1,LPS,Zoology
D_C1,204,1,Ringers,Zoology
D_C2,204,1,Ringers,Zoology
D_C3,204,0,Ringers,Zoology
D_C4,204,1,Ringers,Zoology
D_C5,204,1,Ringers,Zoology
D_C6,204,1,Ringers,Zoology
D_C7,204,1,Ringers,Zoology
D_C8,204,1,Ringers,Zoology
D_C9,204,1,Ringers,Zoology
D_C10,204,1,Ringers,Zoology
D_C11,204,0,Ringers,Zoology
D_C12,204,1,Ringers,Zoology
D_C13,204,1,Ringers,Zoology
D_C14,204,1,Ringers,Zoology
D_C15,204,1,Ringers,Zoology
D_D1,204,1,Ringers,Zoology
D_D2,204,1,Ringers,Zoology
D_D3,204,1,Ringers,Zoology
D_D4,204,1,Ringers,Zoology
D_D5,204,1,Ringers,Zoology
D_D6,204,1,Ringers,Zoology
D_D7,204,1,Ringers,Zoology
D_D8,204,1,Ringers,Zoology
D_D9,204,1,Ringers,Zoology
D_D10,204,1,Ringers,Zoology
D_D11,204,1,Ringers,Zoology
D_D12,204,1,Ringers,Zoology
D_D13,204,1,Ringers,Zoology
D_D14,204,1,Ringers,Zoology
D_D15,204,0,Ringers,Zoology
D_D16,204,1,Ringers,Zoology
D_D17,204,1,Ringers,Zoology
D_D18,204,1,Ringers,Zoology
D_D19,204,0,Ringers,Zoology
D_D20,204,1,Ringers,Zoology
D_D21,204,1,Ringers,Zoology
D_D22,204,1,Ringers,Zoology
D_D23,204,1,Ringers,Zoology
D_D24,204,1,Ringers,Zoology
D_D25,204,1,Ringers,Zoology
D_D26,204,1,Ringers,Zoology
D_D27,204,1,Ringers,Zoology
D_D28,204,1,Ringers,Zoology
D_D29,204,0,Ringers,Zoology
D_D30,204,0,Ringers,Zoology
D_D31,204,1,Ringers,Zoology
D_D32,204,1,Ringers,Zoology
D_D33,204,1,Ringers,Zoology
D_D34,204,1,Ringers,Zoology
D_D35,204,1,Ringers,Zoology
D_A1,206,1,LPS,Zoology
D_A2,206,0,LPS,Zoology
D_A3,206,1,LPS,Zoology
D_A4,206,1,LPS,Zoology
D_A5,206,1,LPS,Zoology
D_A6,206,0,LPS,Zoology
D_A7,206,1,LPS,Zoology
D_A8,206,1,LPS,Zoology
D_A9,206,1,LPS,Zoology
D_A10,206,1,LPS,Zoology
D_A11,206,0,LPS,Zoology
D_A12,206,1,LPS,Zoology
D_A13,206,1,LPS,Zoology
D_A14,206,1,LPS,Zoology
D_A15,206,1,LPS,Zoology
D_A16,206,1,LPS,Zoology
D_A17,206,1,LPS,Zoology
D_A18,206,0,LPS,Zoology
D_A19,206,1,LPS,Zoology
D_A20,206,0,LPS,Zoology
D_A21,206,1,LPS,Zoology
D_A22,206,1,LPS,Zoology
D_A23,206,1,LPS,Zoology
D_A24,206,0,LPS,Zoology
D_A25,206,1,LPS,Zoology
D_A26,206,1,LPS,Zoology
D_A27,206,1,LPS,Zoology
D_A28,206,1,LPS,Zoology
D_A29,206,1,LPS,Zoology
D_A30,206,0,LPS,Zoology
D_A31,206,0,LPS,Zoology
D_A32,206,1,LPS,Zoology
D_A33,206,1,LPS,Zoology
D_B1,206,1,LPS,Zoology
D_B2,206,1,LPS,Zoology
D_B3,206,1,LPS,Zoology
D_B4,206,0,LPS,Zoology
D_B5,206,1,LPS,Zoology
D_B6,206,1,LPS,Zoology
D_B7,206,1,LPS,Zoology
D_B8,206,1,LPS,Zoology
D_B9,206,1,LPS,Zoology
D_B10,206,1,LPS,Zoology
D_B11,206,1,LPS,Zoology
D_B12,206,1,LPS,Zoology
D_B13,206,1,LPS,Zoology
D_B14,206,0,LPS,Zoology
D_B15,206,1,LPS,Zoology
D_B16,206,1,LPS,Zoology
D_B17,206,1,LPS,Zoology
D_C1,206,0,Ringers,Zoology
D_C2,206,1,Ringers,Zoology
D_C3,206,0,Ringers,Zoology
D_C4,206,1,Ringers,Zoology
D_C5,206,1,Ringers,Zoology
D_C6,206,1,Ringers,Zoology
D_C7,206,1,Ringers,Zoology
D_C8,206,1,Ringers,Zoology
D_C9,206,1,Ringers,Zoology
D_C10,206,1,Ringers,Zoology
D_C11,206,0,Ringers,Zoology
D_C12,206,1,Ringers,Zoology
D_C13,206,1,Ringers,Zoology
D_C14,206,1,Ringers,Zoology
D_C15,206,1,Ringers,Zoology
D_D1,206,1,Ringers,Zoology
D_D2,206,1,Ringers,Zoology
D_D3,206,1,Ringers,Zoology
D_D4,206,0,Ringers,Zoology
D_D5,206,1,Ringers,Zoology
D_D6,206,1,Ringers,Zoology
D_D7,206,1,Ringers,Zoology
D_D8,206,1,Ringers,Zoology
D_D9,206,0,Ringers,Zoology
D_D10,206,1,Ringers,Zoology
D_D11,206,1,Ringers,Zoology
D_D12,206,1,Ringers,Zoology
D_D13,206,1,Ringers,Zoology
D_D14,206,1,Ringers,Zoology
D_D15,206,0,Ringers,Zoology
D_D16,206,1,Ringers,Zoology
D_D17,206,1,Ringers,Zoology
D_D18,206,1,Ringers,Zoology
D_D19,206,0,Ringers,Zoology
D_D20,206,1,Ringers,Zoology
D_D21,206,1,Ringers,Zoology
D_D22,206,1,Ringers,Zoology
D_D23,206,1,Ringers,Zoology
D_D24,206,1,Ringers,Zoology
D_D25,206,1,Ringers,Zoology
D_D26,206,1,Ringers,Zoology
D_D27,206,1,Ringers,Zoology
D_D28,206,1,Ringers,Zoology
D_D29,206,0,Ringers,Zoology
D_D30,206,0,Ringers,Zoology
D_D31,206,1,Ringers,Zoology
D_D32,206,1,Ringers,Zoology
D_D33,206,1,Ringers,Zoology
D_D34,206,1,Ringers,Zoology
D_D35,206,1,Ringers,Zoology
D_A1,208,0,LPS,Zoology
D_A2,208,1,LPS,Zoology
D_A3,208,1,LPS,Zoology
D_A4,208,1,LPS,Zoology
D_A5,208,1,LPS,Zoology
D_A6,208,0,LPS,Zoology
D_A7,208,1,LPS,Zoology
D_A8,208,1,LPS,Zoology
D_A9,208,1,LPS,Zoology
D_A10,208,1,LPS,Zoology
D_A11,208,0,LPS,Zoology
D_A12,208,1,LPS,Zoology
D_A13,208,1,LPS,Zoology
D_A14,208,1,LPS,Zoology
D_A15,208,1,LPS,Zoology
D_A16,208,1,LPS,Zoology
D_A17,208,1,LPS,Zoology
D_A18,208,0,LPS,Zoology
D_A19,208,1,LPS,Zoology
D_A20,208,1,LPS,Zoology
D_A21,208,1,LPS,Zoology
D_A22,208,1,LPS,Zoology
D_A23,208,1,LPS,Zoology
D_A24,208,1,LPS,Zoology
D_A25,208,1,LPS,Zoology
D_A26,208,1,LPS,Zoology
D_A27,208,1,LPS,Zoology
D_A28,208,1,LPS,Zoology
D_A29,208,1,LPS,Zoology
D_A30,208,0,LPS,Zoology
D_A31,208,0,LPS,Zoology
D_A32,208,1,LPS,Zoology
D_A33,208,1,LPS,Zoology
D_B1,208,1,LPS,Zoology
D_B2,208,1,LPS,Zoology
D_B3,208,1,LPS,Zoology
D_B4,208,1,LPS,Zoology
D_B5,208,1,LPS,Zoology
D_B6,208,1,LPS,Zoology
D_B7,208,1,LPS,Zoology
D_B8,208,1,LPS,Zoology
D_B9,208,1,LPS,Zoology
D_B10,208,1,LPS,Zoology
D_B11,208,1,LPS,Zoology
D_B12,208,0,LPS,Zoology
D_B13,208,1,LPS,Zoology
D_B14,208,0,LPS,Zoology
D_B15,208,1,LPS,Zoology
D_B16,208,1,LPS,Zoology
D_B17,208,1,LPS,Zoology
D_C1,208,0,Ringers,Zoology
D_C2,208,1,Ringers,Zoology
D_C3,208,1,Ringers,Zoology
D_C4,208,1,Ringers,Zoology
D_C5,208,1,Ringers,Zoology
D_C6,208,1,Ringers,Zoology
D_C7,208,1,Ringers,Zoology
D_C8,208,1,Ringers,Zoology
D_C9,208,1,Ringers,Zoology
D_C10,208,1,Ringers,Zoology
D_C11,208,0,Ringers,Zoology
D_C12,208,1,Ringers,Zoology
D_C13,208,1,Ringers,Zoology
D_C14,208,1,Ringers,Zoology
D_C15,208,1,Ringers,Zoology
D_D1,208,1,Ringers,Zoology
D_D2,208,1,Ringers,Zoology
D_D3,208,1,Ringers,Zoology
D_D4,208,1,Ringers,Zoology
D_D5,208,1,Ringers,Zoology
D_D6,208,1,Ringers,Zoology
D_D7,208,1,Ringers,Zoology
D_D8,208,1,Ringers,Zoology
D_D9,208,1,Ringers,Zoology
D_D10,208,1,Ringers,Zoology
D_D11,208,1,Ringers,Zoology
D_D12,208,1,Ringers,Zoology
D_D13,208,1,Ringers,Zoology
D_D14,208,1,Ringers,Zoology
D_D15,208,0,Ringers,Zoology
D_D16,208,1,Ringers,Zoology
D_D17,208,1,Ringers,Zoology
D_D18,208,1,Ringers,Zoology
D_D19,208,1,Ringers,Zoology
D_D20,208,1,Ringers,Zoology
D_D21,208,1,Ringers,Zoology
D_D22,208,1,Ringers,Zoology
D_D23,208,1,Ringers,Zoology
D_D24,208,1,Ringers,Zoology
D_D25,208,1,Ringers,Zoology
D_D26,208,1,Ringers,Zoology
D_D27,208,1,Ringers,Zoology
D_D28,208,1,Ringers,Zoology
D_D29,208,0,Ringers,Zoology
D_D30,208,0,Ringers,Zoology
D_D31,208,1,Ringers,Zoology
D_D32,208,1,Ringers,Zoology
D_D33,208,1,Ringers,Zoology
D_D34,208,1,Ringers,Zoology
D_D35,208,1,Ringers,Zoology
D_A1,210,0,LPS,Zoology
D_A2,210,0,LPS,Zoology
D_A3,210,1,LPS,Zoology
D_A4,210,1,LPS,Zoology
D_A5,210,1,LPS,Zoology
D_A6,210,0,LPS,Zoology
D_A7,210,0,LPS,Zoology
D_A8,210,1,LPS,Zoology
D_A9,210,1,LPS,Zoology
D_A10,210,1,LPS,Zoology
D_A11,210,0,LPS,Zoology
D_A12,210,0,LPS,Zoology
D_A13,210,1,LPS,Zoology
D_A14,210,1,LPS,Zoology
D_A15,210,1,LPS,Zoology
D_A16,210,1,LPS,Zoology
D_A17,210,1,LPS,Zoology
D_A18,210,0,LPS,Zoology
D_A19,210,1,LPS,Zoology
D_A20,210,1,LPS,Zoology
D_A21,210,1,LPS,Zoology
D_A22,210,1,LPS,Zoology
D_A23,210,1,LPS,Zoology
D_A24,210,1,LPS,Zoology
D_A25,210,0,LPS,Zoology
D_A26,210,1,LPS,Zoology
D_A27,210,1,LPS,Zoology
D_A28,210,1,LPS,Zoology
D_A29,210,1,LPS,Zoology
D_A30,210,0,LPS,Zoology
D_A31,210,0,LPS,Zoology
D_A32,210,1,LPS,Zoology
D_A33,210,1,LPS,Zoology
D_B1,210,1,LPS,Zoology
D_B2,210,1,LPS,Zoology
D_B3,210,1,LPS,Zoology
D_B4,210,0,LPS,Zoology
D_B5,210,1,LPS,Zoology
D_B6,210,1,LPS,Zoology
D_B7,210,1,LPS,Zoology
D_B8,210,1,LPS,Zoology
D_B9,210,1,LPS,Zoology
D_B10,210,1,LPS,Zoology
D_B11,210,1,LPS,Zoology
D_B12,210,0,LPS,Zoology
D_B13,210,1,LPS,Zoology
D_B14,210,0,LPS,Zoology
D_B15,210,1,LPS,Zoology
D_B16,210,1,LPS,Zoology
D_B17,210,1,LPS,Zoology
D_C1,210,1,Ringers,Zoology
D_C2,210,0,Ringers,Zoology
D_C3,210,1,Ringers,Zoology
D_C4,210,1,Ringers,Zoology
D_C5,210,1,Ringers,Zoology
D_C6,210,1,Ringers,Zoology
D_C7,210,1,Ringers,Zoology
D_C8,210,1,Ringers,Zoology
D_C9,210,1,Ringers,Zoology
D_C10,210,1,Ringers,Zoology
D_C11,210,0,Ringers,Zoology
D_C12,210,1,Ringers,Zoology
D_C13,210,1,Ringers,Zoology
D_C14,210,1,Ringers,Zoology
D_C15,210,1,Ringers,Zoology
D_D1,210,1,Ringers,Zoology
D_D2,210,1,Ringers,Zoology
D_D3,210,1,Ringers,Zoology
D_D4,210,1,Ringers,Zoology
D_D5,210,1,Ringers,Zoology
D_D6,210,0,Ringers,Zoology
D_D7,210,1,Ringers,Zoology
D_D8,210,1,Ringers,Zoology
D_D9,210,1,Ringers,Zoology
D_D10,210,1,Ringers,Zoology
D_D11,210,1,Ringers,Zoology
D_D12,210,1,Ringers,Zoology
D_D13,210,1,Ringers,Zoology
D_D14,210,1,Ringers,Zoology
D_D15,210,0,Ringers,Zoology
D_D16,210,1,Ringers,Zoology
D_D17,210,1,Ringers,Zoology
D_D18,210,1,Ringers,Zoology
D_D19,210,1,Ringers,Zoology
D_D20,210,1,Ringers,Zoology
D_D21,210,1,Ringers,Zoology
D_D22,210,1,Ringers,Zoology
D_D23,210,1,Ringers,Zoology
D_D24,210,1,Ringers,Zoology
D_D25,210,1,Ringers,Zoology
D_D26,210,1,Ringers,Zoology
D_D27,210,1,Ringers,Zoology
D_D28,210,1,Ringers,Zoology
D_D29,210,0,Ringers,Zoology
D_D30,210,0,Ringers,Zoology
D_D31,210,1,Ringers,Zoology
D_D32,210,0,Ringers,Zoology
D_D33,210,1,Ringers,Zoology
D_D34,210,1,Ringers,Zoology
D_D35,210,1,Ringers,Zoology
D_A1,212,1,LPS,Zoology
D_A2,212,1,LPS,Zoology
D_A3,212,1,LPS,Zoology
D_A4,212,1,LPS,Zoology
D_A5,212,1,LPS,Zoology
D_A6,212,0,LPS,Zoology
D_A7,212,0,LPS,Zoology
D_A8,212,1,LPS,Zoology
D_A9,212,1,LPS,Zoology
D_A10,212,1,LPS,Zoology
D_A11,212,0,LPS,Zoology
D_A12,212,1,LPS,Zoology
D_A13,212,1,LPS,Zoology
D_A14,212,0,LPS,Zoology
D_A15,212,1,LPS,Zoology
D_A16,212,1,LPS,Zoology
D_A17,212,1,LPS,Zoology
D_A18,212,0,LPS,Zoology
D_A19,212,1,LPS,Zoology
D_A20,212,1,LPS,Zoology
D_A21,212,1,LPS,Zoology
D_A22,212,1,LPS,Zoology
D_A23,212,1,LPS,Zoology
D_A24,212,1,LPS,Zoology
D_A25,212,0,LPS,Zoology
D_A26,212,1,LPS,Zoology
D_A27,212,1,LPS,Zoology
D_A28,212,1,LPS,Zoology
D_A29,212,1,LPS,Zoology
D_A30,212,0,LPS,Zoology
D_A31,212,0,LPS,Zoology
D_A32,212,1,LPS,Zoology
D_A33,212,1,LPS,Zoology
D_B1,212,1,LPS,Zoology
D_B2,212,1,LPS,Zoology
D_B3,212,1,LPS,Zoology
D_B4,212,0,LPS,Zoology
D_B5,212,1,LPS,Zoology
D_B6,212,1,LPS,Zoology
D_B7,212,1,LPS,Zoology
D_B8,212,1,LPS,Zoology
D_B9,212,1,LPS,Zoology
D_B10,212,1,LPS,Zoology
D_B11,212,1,LPS,Zoology
D_B12,212,0,LPS,Zoology
D_B13,212,1,LPS,Zoology
D_B14,212,0,LPS,Zoology
D_B15,212,1,LPS,Zoology
D_B16,212,1,LPS,Zoology
D_B17,212,1,LPS,Zoology
D_C1,212,1,Ringers,Zoology
D_C2,212,1,Ringers,Zoology
D_C3,212,0,Ringers,Zoology
D_C4,212,1,Ringers,Zoology
D_C5,212,1,Ringers,Zoology
D_C6,212,1,Ringers,Zoology
D_C7,212,0,Ringers,Zoology
D_C8,212,1,Ringers,Zoology
D_C9,212,1,Ringers,Zoology
D_C10,212,1,Ringers,Zoology
D_C11,212,0,Ringers,Zoology
D_C12,212,0,Ringers,Zoology
D_C13,212,1,Ringers,Zoology
D_C14,212,0,Ringers,Zoology
D_C15,212,1,Ringers,Zoology
D_D1,212,1,Ringers,Zoology
D_D2,212,1,Ringers,Zoology
D_D3,212,1,Ringers,Zoology
D_D4,212,1,Ringers,Zoology
D_D5,212,1,Ringers,Zoology
D_D6,212,1,Ringers,Zoology
D_D7,212,1,Ringers,Zoology
D_D8,212,1,Ringers,Zoology
D_D9,212,1,Ringers,Zoology
D_D10,212,1,Ringers,Zoology
D_D11,212,1,Ringers,Zoology
D_D12,212,1,Ringers,Zoology
D_D13,212,1,Ringers,Zoology
D_D14,212,1,Ringers,Zoology
D_D15,212,0,Ringers,Zoology
D_D16,212,1,Ringers,Zoology
D_D17,212,1,Ringers,Zoology
D_D18,212,1,Ringers,Zoology
D_D19,212,1,Ringers,Zoology
D_D20,212,1,Ringers,Zoology
D_D21,212,1,Ringers,Zoology
D_D22,212,1,Ringers,Zoology
D_D23,212,1,Ringers,Zoology
D_D24,212,1,Ringers,Zoology
D_D25,212,1,Ringers,Zoology
D_D26,212,1,Ringers,Zoology
D_D27,212,1,Ringers,Zoology
D_D28,212,1,Ringers,Zoology
D_D29,212,0,Ringers,Zoology
D_D30,212,0,Ringers,Zoology
D_D31,212,1,Ringers,Zoology
D_D32,212,1,Ringers,Zoology
D_D33,212,1,Ringers,Zoology
D_D34,212,1,Ringers,Zoology
D_D35,212,1,Ringers,Zoology
D_A1,214,1,LPS,Zoology
D_A2,214,0,LPS,Zoology
D_A3,214,1,LPS,Zoology
D_A4,214,1,LPS,Zoology
D_A5,214,1,LPS,Zoology
D_A6,214,0,LPS,Zoology
D_A7,214,1,LPS,Zoology
D_A8,214,1,LPS,Zoology
D_A9,214,1,LPS,Zoology
D_A10,214,1,LPS,Zoology
D_A11,214,0,LPS,Zoology
D_A12,214,1,LPS,Zoology
D_A13,214,1,LPS,Zoology
D_A14,214,0,LPS,Zoology
D_A15,214,1,LPS,Zoology
D_A16,214,1,LPS,Zoology
D_A17,214,1,LPS,Zoology
D_A18,214,0,LPS,Zoology
D_A19,214,1,LPS,Zoology
D_A20,214,1,LPS,Zoology
D_A21,214,1,LPS,Zoology
D_A22,214,1,LPS,Zoology
D_A23,214,1,LPS,Zoology
D_A24,214,1,LPS,Zoology
D_A25,214,0,LPS,Zoology
D_A26,214,1,LPS,Zoology
D_A27,214,1,LPS,Zoology
D_A28,214,1,LPS,Zoology
D_A29,214,1,LPS,Zoology
D_A30,214,0,LPS,Zoology
D_A31,214,0,LPS,Zoology
D_A32,214,1,LPS,Zoology
D_A33,214,1,LPS,Zoology
D_B1,214,1,LPS,Zoology
D_B2,214,1,LPS,Zoology
D_B3,214,1,LPS,Zoology
D_B4,214,0,LPS,Zoology
D_B5,214,1,LPS,Zoology
D_B6,214,1,LPS,Zoology
D_B7,214,1,LPS,Zoology
D_B8,214,1,LPS,Zoology
D_B9,214,1,LPS,Zoology
D_B10,214,1,LPS,Zoology
D_B11,214,1,LPS,Zoology
D_B12,214,0,LPS,Zoology
D_B13,214,1,LPS,Zoology
D_B14,214,0,LPS,Zoology
D_B15,214,1,LPS,Zoology
D_B16,214,1,LPS,Zoology
D_B17,214,1,LPS,Zoology
D_C1,214,1,Ringers,Zoology
D_C2,214,1,Ringers,Zoology
D_C3,214,1,Ringers,Zoology
D_C4,214,1,Ringers,Zoology
D_C5,214,1,Ringers,Zoology
D_C6,214,1,Ringers,Zoology
D_C7,214,1,Ringers,Zoology
D_C8,214,1,Ringers,Zoology
D_C9,214,1,Ringers,Zoology
D_C10,214,1,Ringers,Zoology
D_C11,214,0,Ringers,Zoology
D_C12,214,0,Ringers,Zoology
D_C13,214,1,Ringers,Zoology
D_C14,214,0,Ringers,Zoology
D_C15,214,1,Ringers,Zoology
D_D1,214,1,Ringers,Zoology
D_D2,214,1,Ringers,Zoology
D_D3,214,1,Ringers,Zoology
D_D4,214,1,Ringers,Zoology
D_D5,214,1,Ringers,Zoology
D_D6,214,1,Ringers,Zoology
D_D7,214,1,Ringers,Zoology
D_D8,214,1,Ringers,Zoology
D_D9,214,0,Ringers,Zoology
D_D10,214,1,Ringers,Zoology
D_D11,214,1,Ringers,Zoology
D_D12,214,1,Ringers,Zoology
D_D13,214,1,Ringers,Zoology
D_D14,214,1,Ringers,Zoology
D_D15,214,0,Ringers,Zoology
D_D16,214,1,Ringers,Zoology
D_D17,214,1,Ringers,Zoology
D_D18,214,1,Ringers,Zoology
D_D19,214,1,Ringers,Zoology
D_D20,214,1,Ringers,Zoology
D_D21,214,1,Ringers,Zoology
D_D22,214,1,Ringers,Zoology
D_D23,214,1,Ringers,Zoology
D_D24,214,1,Ringers,Zoology
D_D25,214,1,Ringers,Zoology
D_D26,214,1,Ringers,Zoology
D_D27,214,1,Ringers,Zoology
D_D28,214,1,Ringers,Zoology
D_D29,214,0,Ringers,Zoology
D_D30,214,0,Ringers,Zoology
D_D31,214,1,Ringers,Zoology
D_D32,214,1,Ringers,Zoology
D_D33,214,1,Ringers,Zoology
D_D34,214,1,Ringers,Zoology
D_D35,214,1,Ringers,Zoology
D_A1,216,1,LPS,Zoology
D_A2,216,0,LPS,Zoology
D_A3,216,1,LPS,Zoology
D_A4,216,1,LPS,Zoology
D_A5,216,1,LPS,Zoology
D_A6,216,0,LPS,Zoology
D_A7,216,1,LPS,Zoology
